date,fuel_type,price_npr,source
2024-01-10,petrol,180,NOC historical seed
2024-01-11,diesel,162,NOC historical seed
2024-01-11,kerosene,127,NOC historical seed
2024-01-11,lpg,1450,NOC historical seed
2024-01-11,petrol,180,NOC historical seed
2024-01-12,diesel,162,NOC historical seed
2024-01-12,kerosene,127,NOC historical seed
2024-01-12,lpg,1450,NOC historical seed
2024-01-12,petrol,180,NOC historical seed
2024-01-13,diesel,162,NOC historical seed
2024-01-13,kerosene,127,NOC historical seed
2024-01-13,lpg,1450,NOC historical seed
2024-01-13,petrol,180,NOC historical seed
2024-01-14,diesel,162,NOC historical seed
2024-01-14,kerosene,127,NOC historical seed
2024-01-14,lpg,1450,NOC historical seed
2024-01-14,petrol,180,NOC historical seed
2024-01-15,diesel,162,NOC historical seed
2024-01-15,kerosene,127,NOC historical seed
2024-01-15,lpg,1450,NOC historical seed
2024-01-15,petrol,180,NOC historical seed
2024-01-16,diesel,162,NOC historical seed
2024-01-16,kerosene,127,NOC historical seed
2024-01-16,lpg,1450,NOC historical seed
2024-01-16,petrol,180,NOC historical seed
2024-01-17,diesel,162,NOC historical seed
2024-01-17,kerosene,127,NOC historical seed
2024-01-17,lpg,1450,NOC historical seed
2024-01-17,petrol,180,NOC historical seed
2024-01-18,diesel,162,NOC historical seed
2024-01-18,kerosene,127,NOC historical seed
2024-01-18,lpg,1450,NOC historical seed
2024-01-18,petrol,180,NOC historical seed
2024-01-19,diesel,162,NOC historical seed
2024-01-19,kerosene,127,NOC historical seed
2024-01-19,lpg,1450,NOC historical seed
2024-01-19,petrol,180,NOC historical seed
2024-01-20,diesel,162,NOC historical seed
2024-01-20,kerosene,127,NOC historical seed
2024-01-20,lpg,1450,NOC historical seed
2024-01-20,petrol,180,NOC historical seed
2024-01-21,diesel,162,NOC historical seed
2024-01-21,kerosene,127,NOC historical seed
2024-01-21,lpg,1450,NOC historical seed
2024-01-21,petrol,180,NOC historical seed
2024-01-22,diesel,162,NOC historical seed
2024-01-22,kerosene,127,NOC historical seed
2024-01-22,lpg,1450,NOC historical seed
2024-01-22,petrol,180,NOC historical seed
2024-01-23,diesel,162,NOC historical seed
2024-01-23,kerosene,127,NOC historical seed
2024-01-23,lpg,1450,NOC historical seed
2024-01-23,petrol,180,NOC historical seed
2024-01-24,diesel,162,NOC historical seed
2024-01-24,kerosene,127,NOC historical seed
2024-01-24,lpg,1450,NOC historical seed
2024-01-24,petrol,180,NOC historical seed
2024-01-25,diesel,162,NOC historical seed
2024-01-25,kerosene,127,NOC historical seed
2024-01-25,lpg,1450,NOC historical seed
2024-01-25,petrol,180,NOC historical seed
2024-01-26,diesel,162,NOC historical seed
2024-01-26,kerosene,127,NOC historical seed
2024-01-26,lpg,1450,NOC historical seed
2024-01-26,petrol,180,NOC historical seed
2024-01-27,diesel,162,NOC historical seed
2024-01-27,kerosene,127,NOC historical seed
2024-01-27,lpg,1450,NOC historical seed
2024-01-27,petrol,180,NOC historical seed
2024-01-28,diesel,162,NOC historical seed
2024-01-28,kerosene,127,NOC historical seed
2024-01-28,lpg,1450,NOC historical seed
2024-01-28,petrol,180,NOC historical seed
2024-01-29,diesel,162,NOC historical seed
2024-01-29,kerosene,127,NOC historical seed
2024-01-29,lpg,1450,NOC historical seed
2024-01-29,petrol,180,NOC historical seed
2024-01-30,diesel,162,NOC historical seed
2024-01-30,kerosene,127,NOC historical seed
2024-01-30,lpg,1450,NOC historical seed
2024-01-30,petrol,180,NOC historical seed
2024-01-31,diesel,162,NOC historical seed
2024-01-31,kerosene,127,NOC historical seed
2024-01-31,lpg,1450,NOC historical seed
2024-01-31,petrol,180,NOC historical seed
2024-02-01,diesel,162,NOC historical seed
2024-02-01,kerosene,127,NOC historical seed
2024-02-01,lpg,1450,NOC historical seed
2024-02-01,petrol,182,NOC historical seed
2024-02-02,diesel,162,NOC historical seed
2024-02-02,kerosene,127,NOC historical seed
2024-02-02,lpg,1450,NOC historical seed
2024-02-02,petrol,182,NOC historical seed
2024-02-03,diesel,162,NOC historical seed
2024-02-03,kerosene,127,NOC historical seed
2024-02-03,lpg,1450,NOC historical seed
2024-02-03,petrol,182,NOC historical seed
2024-02-04,diesel,162,NOC historical seed
2024-02-04,kerosene,127,NOC historical seed
2024-02-04,lpg,1450,NOC historical seed
2024-02-04,petrol,182,NOC historical seed
2024-02-05,diesel,162,NOC historical seed
2024-02-05,kerosene,127,NOC historical seed
2024-02-05,lpg,1450,NOC historical seed
2024-02-05,petrol,182,NOC historical seed
2024-02-06,diesel,162,NOC historical seed
2024-02-06,kerosene,127,NOC historical seed
2024-02-06,lpg,1450,NOC historical seed
2024-02-06,petrol,182,NOC historical seed
2024-02-07,diesel,162,NOC historical seed
2024-02-07,kerosene,127,NOC historical seed
2024-02-07,lpg,1450,NOC historical seed
2024-02-07,petrol,182,NOC historical seed
2024-02-08,diesel,162,NOC historical seed
2024-02-08,kerosene,127,NOC historical seed
2024-02-08,lpg,1450,NOC historical seed
2024-02-08,petrol,182,NOC historical seed
2024-02-09,diesel,162,NOC historical seed
2024-02-09,kerosene,127,NOC historical seed
2024-02-09,lpg,1450,NOC historical seed
2024-02-09,petrol,182,NOC historical seed
2024-02-10,diesel,162,NOC historical seed
2024-02-10,kerosene,127,NOC historical seed
2024-02-10,lpg,1450,NOC historical seed
2024-02-10,petrol,182,NOC historical seed
2024-02-11,diesel,162,NOC historical seed
2024-02-11,kerosene,127,NOC historical seed
2024-02-11,lpg,1450,NOC historical seed
2024-02-11,petrol,182,NOC historical seed
2024-02-12,diesel,162,NOC historical seed
2024-02-12,kerosene,127,NOC historical seed
2024-02-12,lpg,1450,NOC historical seed
2024-02-12,petrol,182,NOC historical seed
2024-02-13,diesel,162,NOC historical seed
2024-02-13,kerosene,127,NOC historical seed
2024-02-13,lpg,1450,NOC historical seed
2024-02-13,petrol,182,NOC historical seed
2024-02-14,diesel,162,NOC historical seed
2024-02-14,kerosene,127,NOC historical seed
2024-02-14,lpg,1450,NOC historical seed
2024-02-14,petrol,182,NOC historical seed
2024-02-15,diesel,162,NOC historical seed
2024-02-15,kerosene,127,NOC historical seed
2024-02-15,lpg,1450,NOC historical seed
2024-02-15,petrol,182,NOC historical seed
2024-02-16,diesel,162,NOC historical seed
2024-02-16,kerosene,127,NOC historical seed
2024-02-16,lpg,1450,NOC historical seed
2024-02-16,petrol,182,NOC historical seed
2024-02-17,diesel,162,NOC historical seed
2024-02-17,kerosene,127,NOC historical seed
2024-02-17,lpg,1450,NOC historical seed
2024-02-17,petrol,182,NOC historical seed
2024-02-18,diesel,162,NOC historical seed
2024-02-18,kerosene,127,NOC historical seed
2024-02-18,lpg,1450,NOC historical seed
2024-02-18,petrol,182,NOC historical seed
2024-02-19,diesel,162,NOC historical seed
2024-02-19,kerosene,127,NOC historical seed
2024-02-19,lpg,1450,NOC historical seed
2024-02-19,petrol,182,NOC historical seed
2024-02-20,diesel,162,NOC historical seed
2024-02-20,kerosene,127,NOC historical seed
2024-02-20,lpg,1450,NOC historical seed
2024-02-20,petrol,182,NOC historical seed
2024-02-21,diesel,162,NOC historical seed
2024-02-21,kerosene,127,NOC historical seed
2024-02-21,lpg,1450,NOC historical seed
2024-02-21,petrol,182,NOC historical seed
2024-02-22,diesel,162,NOC historical seed
2024-02-22,kerosene,127,NOC historical seed
2024-02-22,lpg,1450,NOC historical seed
2024-02-22,petrol,182,NOC historical seed
2024-02-23,diesel,162,NOC historical seed
2024-02-23,kerosene,127,NOC historical seed
2024-02-23,lpg,1450,NOC historical seed
2024-02-23,petrol,182,NOC historical seed
2024-02-24,diesel,162,NOC historical seed
2024-02-24,kerosene,127,NOC historical seed
2024-02-24,lpg,1450,NOC historical seed
2024-02-24,petrol,182,NOC historical seed
2024-02-25,diesel,162,NOC historical seed
2024-02-25,kerosene,127,NOC historical seed
2024-02-25,lpg,1450,NOC historical seed
2024-02-25,petrol,182,NOC historical seed
2024-02-26,diesel,162,NOC historical seed
2024-02-26,kerosene,127,NOC historical seed
2024-02-26,lpg,1450,NOC historical seed
2024-02-26,petrol,182,NOC historical seed
2024-02-27,diesel,162,NOC historical seed
2024-02-27,kerosene,127,NOC historical seed
2024-02-27,lpg,1450,NOC historical seed
2024-02-27,petrol,182,NOC historical seed
2024-02-28,diesel,162,NOC historical seed
2024-02-28,kerosene,127,NOC historical seed
2024-02-28,lpg,1450,NOC historical seed
2024-02-28,petrol,182,NOC historical seed
2024-02-29,diesel,162,NOC historical seed
2024-02-29,kerosene,127,NOC historical seed
2024-02-29,lpg,1450,NOC historical seed
2024-02-29,petrol,182,NOC historical seed
2024-03-01,diesel,162,NOC historical seed
2024-03-01,kerosene,127,NOC historical seed
2024-03-01,lpg,1450,NOC historical seed
2024-03-01,petrol,182,NOC historical seed
2024-03-02,diesel,162,NOC historical seed
2024-03-02,kerosene,127,NOC historical seed
2024-03-02,lpg,1450,NOC historical seed
2024-03-02,petrol,182,NOC historical seed
2024-03-03,diesel,162,NOC historical seed
2024-03-03,kerosene,127,NOC historical seed
2024-03-03,lpg,1450,NOC historical seed
2024-03-03,petrol,182,NOC historical seed
2024-03-04,diesel,162,NOC historical seed
2024-03-04,kerosene,127,NOC historical seed
2024-03-04,lpg,1450,NOC historical seed
2024-03-04,petrol,182,NOC historical seed
2024-03-05,diesel,162,NOC historical seed
2024-03-05,kerosene,127,NOC historical seed
2024-03-05,lpg,1450,NOC historical seed
2024-03-05,petrol,182,NOC historical seed
2024-03-06,diesel,162,NOC historical seed
2024-03-06,kerosene,127,NOC historical seed
2024-03-06,lpg,1450,NOC historical seed
2024-03-06,petrol,182,NOC historical seed
2024-03-07,diesel,162,NOC historical seed
2024-03-07,kerosene,127,NOC historical seed
2024-03-07,lpg,1450,NOC historical seed
2024-03-07,petrol,182,NOC historical seed
2024-03-08,diesel,162,NOC historical seed
2024-03-08,kerosene,127,NOC historical seed
2024-03-08,lpg,1450,NOC historical seed
2024-03-08,petrol,182,NOC historical seed
2024-03-09,diesel,162,NOC historical seed
2024-03-09,kerosene,127,NOC historical seed
2024-03-09,lpg,1450,NOC historical seed
2024-03-09,petrol,182,NOC historical seed
2024-03-10,diesel,162,NOC historical seed
2024-03-10,kerosene,127,NOC historical seed
2024-03-10,lpg,1450,NOC historical seed
2024-03-10,petrol,182,NOC historical seed
2024-03-11,diesel,162,NOC historical seed
2024-03-11,kerosene,127,NOC historical seed
2024-03-11,lpg,1450,NOC historical seed
2024-03-11,petrol,182,NOC historical seed
2024-03-12,diesel,162,NOC historical seed
2024-03-12,kerosene,127,NOC historical seed
2024-03-12,lpg,1450,NOC historical seed
2024-03-12,petrol,182,NOC historical seed
2024-03-13,diesel,162,NOC historical seed
2024-03-13,kerosene,127,NOC historical seed
2024-03-13,lpg,1450,NOC historical seed
2024-03-13,petrol,182,NOC historical seed
2024-03-14,diesel,162,NOC historical seed
2024-03-14,kerosene,127,NOC historical seed
2024-03-14,lpg,1450,NOC historical seed
2024-03-14,petrol,182,NOC historical seed
2024-03-15,diesel,162,NOC historical seed
2024-03-15,kerosene,127,NOC historical seed
2024-03-15,lpg,1450,NOC historical seed
2024-03-15,petrol,182,NOC historical seed
2024-03-16,diesel,162,NOC historical seed
2024-03-16,kerosene,127,NOC historical seed
2024-03-16,lpg,1450,NOC historical seed
2024-03-16,petrol,182,NOC historical seed
2024-03-17,diesel,162,NOC historical seed
2024-03-17,kerosene,127,NOC historical seed
2024-03-17,lpg,1450,NOC historical seed
2024-03-17,petrol,182,NOC historical seed
2024-03-18,diesel,162,NOC historical seed
2024-03-18,kerosene,127,NOC historical seed
2024-03-18,lpg,1450,NOC historical seed
2024-03-18,petrol,182,NOC historical seed
2024-03-19,diesel,162,NOC historical seed
2024-03-19,kerosene,127,NOC historical seed
2024-03-19,lpg,1450,NOC historical seed
2024-03-19,petrol,182,NOC historical seed
2024-03-20,diesel,162,NOC historical seed
2024-03-20,kerosene,127,NOC historical seed
2024-03-20,lpg,1450,NOC historical seed
2024-03-20,petrol,182,NOC historical seed
2024-03-21,diesel,162,NOC historical seed
2024-03-21,kerosene,127,NOC historical seed
2024-03-21,lpg,1450,NOC historical seed
2024-03-21,petrol,182,NOC historical seed
2024-03-22,diesel,162,NOC historical seed
2024-03-22,kerosene,127,NOC historical seed
2024-03-22,lpg,1450,NOC historical seed
2024-03-22,petrol,182,NOC historical seed
2024-03-23,diesel,162,NOC historical seed
2024-03-23,kerosene,127,NOC historical seed
2024-03-23,lpg,1450,NOC historical seed
2024-03-23,petrol,182,NOC historical seed
2024-03-24,diesel,162,NOC historical seed
2024-03-24,kerosene,127,NOC historical seed
2024-03-24,lpg,1450,NOC historical seed
2024-03-24,petrol,182,NOC historical seed
2024-03-25,diesel,162,NOC historical seed
2024-03-25,kerosene,127,NOC historical seed
2024-03-25,lpg,1450,NOC historical seed
2024-03-25,petrol,182,NOC historical seed
2024-03-26,diesel,162,NOC historical seed
2024-03-26,kerosene,127,NOC historical seed
2024-03-26,lpg,1450,NOC historical seed
2024-03-26,petrol,182,NOC historical seed
2024-03-27,diesel,162,NOC historical seed
2024-03-27,kerosene,127,NOC historical seed
2024-03-27,lpg,1450,NOC historical seed
2024-03-27,petrol,182,NOC historical seed
2024-03-28,diesel,162,NOC historical seed
2024-03-28,kerosene,127,NOC historical seed
2024-03-28,lpg,1450,NOC historical seed
2024-03-28,petrol,182,NOC historical seed
2024-03-29,diesel,162,NOC historical seed
2024-03-29,kerosene,127,NOC historical seed
2024-03-29,lpg,1450,NOC historical seed
2024-03-29,petrol,182,NOC historical seed
2024-03-30,diesel,162,NOC historical seed
2024-03-30,kerosene,127,NOC historical seed
2024-03-30,lpg,1450,NOC historical seed
2024-03-30,petrol,182,NOC historical seed
2024-03-31,diesel,162,NOC historical seed
2024-03-31,kerosene,127,NOC historical seed
2024-03-31,lpg,1450,NOC historical seed
2024-03-31,petrol,182,NOC historical seed
2024-04-01,diesel,162,NOC historical seed
2024-04-01,kerosene,127,NOC historical seed
2024-04-01,lpg,1450,NOC historical seed
2024-04-01,petrol,182,NOC historical seed
2024-04-02,diesel,162,NOC historical seed
2024-04-02,kerosene,127,NOC historical seed
2024-04-02,lpg,1450,NOC historical seed
2024-04-02,petrol,182,NOC historical seed
2024-04-03,diesel,162,NOC historical seed
2024-04-03,kerosene,127,NOC historical seed
2024-04-03,lpg,1450,NOC historical seed
2024-04-03,petrol,182,NOC historical seed
2024-04-04,diesel,162,NOC historical seed
2024-04-04,kerosene,127,NOC historical seed
2024-04-04,lpg,1450,NOC historical seed
2024-04-04,petrol,182,NOC historical seed
2024-04-05,diesel,162,NOC historical seed
2024-04-05,kerosene,127,NOC historical seed
2024-04-05,lpg,1450,NOC historical seed
2024-04-05,petrol,182,NOC historical seed
2024-04-06,diesel,162,NOC historical seed
2024-04-06,kerosene,127,NOC historical seed
2024-04-06,lpg,1450,NOC historical seed
2024-04-06,petrol,182,NOC historical seed
2024-04-07,diesel,162,NOC historical seed
2024-04-07,kerosene,127,NOC historical seed
2024-04-07,lpg,1450,NOC historical seed
2024-04-07,petrol,182,NOC historical seed
2024-04-08,diesel,162,NOC historical seed
2024-04-08,kerosene,127,NOC historical seed
2024-04-08,lpg,1450,NOC historical seed
2024-04-08,petrol,182,NOC historical seed
2024-04-09,diesel,162,NOC historical seed
2024-04-09,kerosene,127,NOC historical seed
2024-04-09,lpg,1450,NOC historical seed
2024-04-09,petrol,182,NOC historical seed
2024-04-10,diesel,162,NOC historical seed
2024-04-10,kerosene,127,NOC historical seed
2024-04-10,lpg,1450,NOC historical seed
2024-04-10,petrol,182,NOC historical seed
2024-04-11,diesel,162,NOC historical seed
2024-04-11,kerosene,127,NOC historical seed
2024-04-11,lpg,1450,NOC historical seed
2024-04-11,petrol,182,NOC historical seed
2024-04-12,diesel,162,NOC historical seed
2024-04-12,kerosene,127,NOC historical seed
2024-04-12,lpg,1450,NOC historical seed
2024-04-12,petrol,182,NOC historical seed
2024-04-13,diesel,162,NOC historical seed
2024-04-13,kerosene,127,NOC historical seed
2024-04-13,lpg,1450,NOC historical seed
2024-04-13,petrol,182,NOC historical seed
2024-04-14,diesel,162,NOC historical seed
2024-04-14,kerosene,127,NOC historical seed
2024-04-14,lpg,1450,NOC historical seed
2024-04-14,petrol,182,NOC historical seed
2024-04-15,diesel,162,NOC historical seed
2024-04-15,kerosene,127,NOC historical seed
2024-04-15,lpg,1450,NOC historical seed
2024-04-15,petrol,182,NOC historical seed
2024-04-16,diesel,162,NOC historical seed
2024-04-16,kerosene,127,NOC historical seed
2024-04-16,lpg,1450,NOC historical seed
2024-04-16,petrol,182,NOC historical seed
2024-04-17,diesel,162,NOC historical seed
2024-04-17,kerosene,127,NOC historical seed
2024-04-17,lpg,1450,NOC historical seed
2024-04-17,petrol,182,NOC historical seed
2024-04-18,diesel,162,NOC historical seed
2024-04-18,kerosene,127,NOC historical seed
2024-04-18,lpg,1450,NOC historical seed
2024-04-18,petrol,182,NOC historical seed
2024-04-19,diesel,162,NOC historical seed
2024-04-19,kerosene,127,NOC historical seed
2024-04-19,lpg,1450,NOC historical seed
2024-04-19,petrol,182,NOC historical seed
2024-04-20,diesel,162,NOC historical seed
2024-04-20,kerosene,127,NOC historical seed
2024-04-20,lpg,1450,NOC historical seed
2024-04-20,petrol,182,NOC historical seed
2024-04-21,diesel,162,NOC historical seed
2024-04-21,kerosene,127,NOC historical seed
2024-04-21,lpg,1450,NOC historical seed
2024-04-21,petrol,182,NOC historical seed
2024-04-22,diesel,162,NOC historical seed
2024-04-22,kerosene,127,NOC historical seed
2024-04-22,lpg,1450,NOC historical seed
2024-04-22,petrol,182,NOC historical seed
2024-04-23,diesel,162,NOC historical seed
2024-04-23,kerosene,127,NOC historical seed
2024-04-23,lpg,1450,NOC historical seed
2024-04-23,petrol,182,NOC historical seed
2024-04-24,diesel,162,NOC historical seed
2024-04-24,kerosene,127,NOC historical seed
2024-04-24,lpg,1450,NOC historical seed
2024-04-24,petrol,182,NOC historical seed
2024-04-25,diesel,162,NOC historical seed
2024-04-25,kerosene,127,NOC historical seed
2024-04-25,lpg,1450,NOC historical seed
2024-04-25,petrol,182,NOC historical seed
2024-04-26,diesel,162,NOC historical seed
2024-04-26,kerosene,127,NOC historical seed
2024-04-26,lpg,1450,NOC historical seed
2024-04-26,petrol,182,NOC historical seed
2024-04-27,diesel,162,NOC historical seed
2024-04-27,kerosene,127,NOC historical seed
2024-04-27,lpg,1450,NOC historical seed
2024-04-27,petrol,182,NOC historical seed
2024-04-28,diesel,162,NOC historical seed
2024-04-28,kerosene,127,NOC historical seed
2024-04-28,lpg,1450,NOC historical seed
2024-04-28,petrol,182,NOC historical seed
2024-04-29,diesel,162,NOC historical seed
2024-04-29,kerosene,127,NOC historical seed
2024-04-29,lpg,1450,NOC historical seed
2024-04-29,petrol,182,NOC historical seed
2024-04-30,diesel,162,NOC historical seed
2024-04-30,kerosene,127,NOC historical seed
2024-04-30,lpg,1450,NOC historical seed
2024-04-30,petrol,182,NOC historical seed
2024-05-01,diesel,162,NOC historical seed
2024-05-01,kerosene,127,NOC historical seed
2024-05-01,lpg,1450,NOC historical seed
2024-05-01,petrol,182,NOC historical seed
2024-05-02,diesel,162,NOC historical seed
2024-05-02,kerosene,127,NOC historical seed
2024-05-02,lpg,1450,NOC historical seed
2024-05-02,petrol,182,NOC historical seed
2024-05-03,diesel,162,NOC historical seed
2024-05-03,kerosene,127,NOC historical seed
2024-05-03,lpg,1450,NOC historical seed
2024-05-03,petrol,182,NOC historical seed
2024-05-04,diesel,162,NOC historical seed
2024-05-04,kerosene,127,NOC historical seed
2024-05-04,lpg,1450,NOC historical seed
2024-05-04,petrol,182,NOC historical seed
2024-05-05,diesel,162,NOC historical seed
2024-05-05,kerosene,127,NOC historical seed
2024-05-05,lpg,1450,NOC historical seed
2024-05-05,petrol,182,NOC historical seed
2024-05-06,diesel,162,NOC historical seed
2024-05-06,kerosene,127,NOC historical seed
2024-05-06,lpg,1450,NOC historical seed
2024-05-06,petrol,182,NOC historical seed
2024-05-07,diesel,162,NOC historical seed
2024-05-07,kerosene,127,NOC historical seed
2024-05-07,lpg,1450,NOC historical seed
2024-05-07,petrol,182,NOC historical seed
2024-05-08,diesel,162,NOC historical seed
2024-05-08,kerosene,127,NOC historical seed
2024-05-08,lpg,1450,NOC historical seed
2024-05-08,petrol,182,NOC historical seed
2024-05-09,diesel,162,NOC historical seed
2024-05-09,kerosene,127,NOC historical seed
2024-05-09,lpg,1450,NOC historical seed
2024-05-09,petrol,182,NOC historical seed
2024-05-10,diesel,162,NOC historical seed
2024-05-10,kerosene,127,NOC historical seed
2024-05-10,lpg,1450,NOC historical seed
2024-05-10,petrol,182,NOC historical seed
2024-05-11,diesel,162,NOC historical seed
2024-05-11,kerosene,127,NOC historical seed
2024-05-11,lpg,1450,NOC historical seed
2024-05-11,petrol,182,NOC historical seed
2024-05-12,diesel,162,NOC historical seed
2024-05-12,kerosene,127,NOC historical seed
2024-05-12,lpg,1450,NOC historical seed
2024-05-12,petrol,182,NOC historical seed
2024-05-13,diesel,162,NOC historical seed
2024-05-13,kerosene,127,NOC historical seed
2024-05-13,lpg,1450,NOC historical seed
2024-05-13,petrol,182,NOC historical seed
2024-05-14,diesel,162,NOC historical seed
2024-05-14,kerosene,127,NOC historical seed
2024-05-14,lpg,1450,NOC historical seed
2024-05-14,petrol,182,NOC historical seed
2024-05-15,diesel,162,NOC historical seed
2024-05-15,kerosene,127,NOC historical seed
2024-05-15,lpg,1450,NOC historical seed
2024-05-15,petrol,182,NOC historical seed
2024-05-16,diesel,162,NOC historical seed
2024-05-16,kerosene,127,NOC historical seed
2024-05-16,lpg,1450,NOC historical seed
2024-05-16,petrol,182,NOC historical seed
2024-05-17,diesel,162,NOC historical seed
2024-05-17,kerosene,127,NOC historical seed
2024-05-17,lpg,1450,NOC historical seed
2024-05-17,petrol,182,NOC historical seed
2024-05-18,diesel,162,NOC historical seed
2024-05-18,kerosene,127,NOC historical seed
2024-05-18,lpg,1450,NOC historical seed
2024-05-18,petrol,182,NOC historical seed
2024-05-19,diesel,162,NOC historical seed
2024-05-19,kerosene,127,NOC historical seed
2024-05-19,lpg,1450,NOC historical seed
2024-05-19,petrol,182,NOC historical seed
2024-05-20,diesel,162,NOC historical seed
2024-05-20,kerosene,127,NOC historical seed
2024-05-20,lpg,1450,NOC historical seed
2024-05-20,petrol,182,NOC historical seed
2024-05-21,diesel,162,NOC historical seed
2024-05-21,kerosene,127,NOC historical seed
2024-05-21,lpg,1450,NOC historical seed
2024-05-21,petrol,182,NOC historical seed
2024-05-22,diesel,162,NOC historical seed
2024-05-22,kerosene,127,NOC historical seed
2024-05-22,lpg,1450,NOC historical seed
2024-05-22,petrol,182,NOC historical seed
2024-05-23,diesel,162,NOC historical seed
2024-05-23,kerosene,127,NOC historical seed
2024-05-23,lpg,1450,NOC historical seed
2024-05-23,petrol,182,NOC historical seed
2024-05-24,diesel,162,NOC historical seed
2024-05-24,kerosene,127,NOC historical seed
2024-05-24,lpg,1450,NOC historical seed
2024-05-24,petrol,182,NOC historical seed
2024-05-25,diesel,162,NOC historical seed
2024-05-25,kerosene,127,NOC historical seed
2024-05-25,lpg,1450,NOC historical seed
2024-05-25,petrol,182,NOC historical seed
2024-05-26,diesel,162,NOC historical seed
2024-05-26,kerosene,127,NOC historical seed
2024-05-26,lpg,1450,NOC historical seed
2024-05-26,petrol,182,NOC historical seed
2024-05-27,diesel,162,NOC historical seed
2024-05-27,kerosene,127,NOC historical seed
2024-05-27,lpg,1450,NOC historical seed
2024-05-27,petrol,182,NOC historical seed
2024-05-28,diesel,162,NOC historical seed
2024-05-28,kerosene,127,NOC historical seed
2024-05-28,lpg,1450,NOC historical seed
2024-05-28,petrol,182,NOC historical seed
2024-05-29,diesel,162,NOC historical seed
2024-05-29,kerosene,127,NOC historical seed
2024-05-29,lpg,1450,NOC historical seed
2024-05-29,petrol,182,NOC historical seed
2024-05-30,diesel,162,NOC historical seed
2024-05-30,kerosene,127,NOC historical seed
2024-05-30,lpg,1450,NOC historical seed
2024-05-30,petrol,182,NOC historical seed
2024-05-31,diesel,162,NOC historical seed
2024-05-31,kerosene,127,NOC historical seed
2024-05-31,lpg,1450,NOC historical seed
2024-05-31,petrol,182,NOC historical seed
2024-06-01,diesel,162,NOC historical seed
2024-06-01,kerosene,127,NOC historical seed
2024-06-01,lpg,1450,NOC historical seed
2024-06-01,petrol,182,NOC historical seed
2024-06-02,diesel,162,NOC historical seed
2024-06-02,kerosene,127,NOC historical seed
2024-06-02,lpg,1450,NOC historical seed
2024-06-02,petrol,182,NOC historical seed
2024-06-03,diesel,162,NOC historical seed
2024-06-03,kerosene,127,NOC historical seed
2024-06-03,lpg,1450,NOC historical seed
2024-06-03,petrol,182,NOC historical seed
2024-06-04,diesel,162,NOC historical seed
2024-06-04,kerosene,127,NOC historical seed
2024-06-04,lpg,1450,NOC historical seed
2024-06-04,petrol,182,NOC historical seed
2024-06-05,diesel,162,NOC historical seed
2024-06-05,kerosene,127,NOC historical seed
2024-06-05,lpg,1450,NOC historical seed
2024-06-05,petrol,182,NOC historical seed
2024-06-06,diesel,162,NOC historical seed
2024-06-06,kerosene,127,NOC historical seed
2024-06-06,lpg,1450,NOC historical seed
2024-06-06,petrol,182,NOC historical seed
2024-06-07,diesel,162,NOC historical seed
2024-06-07,kerosene,127,NOC historical seed
2024-06-07,lpg,1450,NOC historical seed
2024-06-07,petrol,182,NOC historical seed
2024-06-08,diesel,162,NOC historical seed
2024-06-08,kerosene,127,NOC historical seed
2024-06-08,lpg,1450,NOC historical seed
2024-06-08,petrol,182,NOC historical seed
2024-06-09,diesel,162,NOC historical seed
2024-06-09,kerosene,127,NOC historical seed
2024-06-09,lpg,1450,NOC historical seed
2024-06-09,petrol,182,NOC historical seed
2024-06-10,diesel,162,NOC historical seed
2024-06-10,kerosene,127,NOC historical seed
2024-06-10,lpg,1450,NOC historical seed
2024-06-10,petrol,182,NOC historical seed
2024-06-11,diesel,162,NOC historical seed
2024-06-11,kerosene,127,NOC historical seed
2024-06-11,lpg,1450,NOC historical seed
2024-06-11,petrol,182,NOC historical seed
2024-06-12,diesel,162,NOC historical seed
2024-06-12,kerosene,127,NOC historical seed
2024-06-12,lpg,1450,NOC historical seed
2024-06-12,petrol,182,NOC historical seed
2024-06-13,diesel,162,NOC historical seed
2024-06-13,kerosene,127,NOC historical seed
2024-06-13,lpg,1450,NOC historical seed
2024-06-13,petrol,182,NOC historical seed
2024-06-14,diesel,162,NOC historical seed
2024-06-14,kerosene,127,NOC historical seed
2024-06-14,lpg,1450,NOC historical seed
2024-06-14,petrol,182,NOC historical seed
2024-06-15,diesel,162,NOC historical seed
2024-06-15,kerosene,127,NOC historical seed
2024-06-15,lpg,1450,NOC historical seed
2024-06-15,petrol,182,NOC historical seed
2024-06-16,diesel,162,NOC historical seed
2024-06-16,kerosene,127,NOC historical seed
2024-06-16,lpg,1450,NOC historical seed
2024-06-16,petrol,182,NOC historical seed
2024-06-17,diesel,162,NOC historical seed
2024-06-17,kerosene,127,NOC historical seed
2024-06-17,lpg,1450,NOC historical seed
2024-06-17,petrol,182,NOC historical seed
2024-06-18,diesel,162,NOC historical seed
2024-06-18,kerosene,127,NOC historical seed
2024-06-18,lpg,1450,NOC historical seed
2024-06-18,petrol,182,NOC historical seed
2024-06-19,diesel,162,NOC historical seed
2024-06-19,kerosene,127,NOC historical seed
2024-06-19,lpg,1450,NOC historical seed
2024-06-19,petrol,182,NOC historical seed
2024-06-20,diesel,162,NOC historical seed
2024-06-20,kerosene,127,NOC historical seed
2024-06-20,lpg,1450,NOC historical seed
2024-06-20,petrol,182,NOC historical seed
2024-06-21,diesel,162,NOC historical seed
